icao,name,city,country,latitude,longitude,type
SCGO,Los Confines Airport,Angol,CL,-37.794701,-72.687202,small_airport
SCGS,Siberia Airport,Cholguan,CL,-37.177223,-72.07972,small_airport
SCGU,Aguas Blancas Airport,Antofagasta,CL,-24.123091,-69.845917,small_airport
SCGV,Punta Gaviota Airport,Caleta Chañaral De Aceituno,CL,-29.084444,-71.467222,small_airport
SCGY,Los Guayes Airport,Cunco,CL,-39.053055,-71.993614,small_airport
SCGZ,Guardia Marina Zañartu Airport,Puerto Williams,CL,-54.931099,-67.626297,medium_airport
SCHA,Chamonate Airport,Copiapo,CL,-27.2968997955,-70.4131011963,small_airport
SCHC,Chicureo Airport,Santiago,CL,-33.267776,-70.647224,small_airport
SCHD,Chumilden Airport,Chaiten,CL,-42.524445,-72.816948,small_airport
SCHE,Rucamanqui Airport,Huepil,CL,-37.199722,-71.896667,small_airport
SCHG,Almahue Airport,Pichidegua,CL,-34.398613,-71.371109,small_airport
SCHH,Punta Baja Airport,Chile Chico,CL,-46.792906,-72.79614,small_airport
SCHK,Hueicolla Airport,La Union,CL,-40.1586,-73.654404,small_airport
SCHL,Hacienda Lipangue Airport,Lampa,CL,-33.335278,-70.91111,small_airport
SCHM,Punta El Saco Airport,Isla Mocha,CL,-38.41,-73.900833,small_airport
SCHN,Chan Chan Airport,Choshuenco,CL,-39.865799,-72.131401,small_airport
SCHO,Punta Chungo Airport,Los Vilos,CL,-31.882778,-71.476387,small_airport
SCHP,Copihue Airport,Retiro,CL,-36.077499,-71.779724,small_airport
SCHR,Cochrane Airport,Cochrane,CL,-47.243591,-72.58815,medium_airport
SCHT,Tic Toc Airport,Chaiten,CL,-43.613056,-72.897499,small_airport
SCHU,Gran Cañon Airport,Huasco,CL,-28.098888,-71.146667,small_airport
SCHW,Hualaihué Airport,Hualaihue,CL,-42.02861,-72.689445,small_airport
SCIA,Isla Apiao Airport,Isla Apiao,CL,-42.599724,-73.212219,small_airport
SCIB,Butachauques Airport,Isla Butachauques,CL,-42.308334,-73.14222,small_airport
SCIC,General Freire Airport,Curico,CL,-34.966667,-71.216393,small_airport
SCID,Marco Davison Bascur Airport,Punta Arenas,CL,-52.881537,-70.753365,small_airport
SCIE,Carriel Sur Airport,Concepcion,CL,-36.772701,-73.063103,medium_airport
SCIF,Chollinco Airport,Llifen,CL,-40.205799,-72.2314,small_airport
SCIH,Caleta Andrade Airport,Caleta Andrade,CL,-45.149121,-73.513118,small_airport
SCII,Puerto Ingeniero Ibañez Airport,Puerto Ingeniero Ibañez,CL,-46.293966,-71.949601,small_airport
SCIK,Isla Talcan Airport,Isla Talcan,CL,-42.744357,-72.966861,small_airport
SCIL,Aucó Airport,Illapel,CL,-31.577801,-71.110802,small_airport
SCIM,Isla Mocha Airport,Isla Mocha,CL,-38.384998,-73.868896,small_airport
SCIN,Mininco Airport,,CL,-37.848,-72.462833,small_airport
SCIO,Laguna Redonda Airport,Villa O'Higgins,CL,-48.93357849121094,-72.79961395263672,small_airport
SCIP,Mataveri Airport,Isla De Pascua,CL,-27.1648006439,-109.42199707,medium_airport
SCIR,Robinson Crusoe Airport,Isla Robinson Crusoe,CL,-33.6650009155,-78.9297027588,small_airport
SCIS,Puerto Sur Airport,Isla Santa Maria,CL,-37.026112,-73.506943,small_airport
SCIT,Iván Martinez Airport,Isla Tierra Del Fuego,CL,-52.955002,-70.032799,small_airport
SCJC,James Conrad Airport,Ranguelmo,CL,-36.580454,-72.7724,small_airport
SCJK,Juan Kemp Airport,Osorno,CL,-40.889708,-72.371812,small_airport
SCJO,Cañal Bajo Carlos Hott Siebert Airport,Osorno,CL,-40.611198,-73.060997,medium_airport
SCJS,José Abel Sepúlveda Aerodrome,,CL,-36.234129,-72.05951,small_airport
SCJV,El Parrón Airport,San Javier,CL,-35.54805374145508,-71.77610778808594,small_airport
SCKA,Santa Marta Airport,San Carlos,CL,-36.490767,-71.890692,small_airport
SCKB,Llollenorte Airport,Lago Caburga,CL,-39.057499,-71.68972,small_airport
SCKC,Roberto Chavéz Airport,Cunco,CL,-38.906944274902344,-72.21527862548828,small_airport
SCKD,El Cardal Airport,Rio Bueno,CL,-40.4678,-72.684998,small_airport
SCKE,Piedra Negra Airport,Pelluhue,CL,-35.854443,-72.645836,small_airport
SCKI,Los Lirios Airport,Curico,CL,-34.903889,-71.201385,small_airport
SCKK,La Cascada Airport,Molina,CL,-35.384998,-71.106667,small_airport
SCKL,Lipangui Airport,Lampa,CL,-33.331112,-70.849998,small_airport
SCKM,Cochamó Airport,Cochamo,CL,-41.483334,-72.300003,small_airport
SCKN,Licancel Airport,Licanten,CL,-34.989166,-72.01889,small_airport
SCKO,Agua Buena Airport,Collipulli,CL,-37.993889,-72.249168,small_airport
SCKP,Coposa Airport,Pica,CL,-20.7505,-68.683502,small_airport
SCKQ,Curimanque Airport,Pucon,CL,-39.326946,-72.027222,small_airport
SCKT,Torreón Airport,Coelemu,CL,-36.499399,-72.679857,small_airport
SCLA,General Tovarías Airport,Lautaro,CL,-38.542778,-72.45472,small_airport
SCLB,Los Pehuenches Airport,Lebu,CL,-37.658054,-73.629448,small_airport
SCLC,Municipal de Vitacura Airport,Santiago,CL,-33.380798,-70.582199,small_airport
SCLD,Llanada Grande Airport,Llanada Grande,CL,-41.87189,-71.937241,small_airport
SCLE,La Escondida Airport,Antofagasta,CL,-24.294701,-69.131699,small_airport
SCLF,Calcurrupe Airport,Llifen,CL,-40.244202,-72.2369,small_airport
SCLG,La Aguada Airport,Pencahue,CL,-35.342777,-71.776947,small_airport
SCLI,Torca Airport,Llico,CL,-34.783333,-72.050835,small_airport
SCLJ,La Junta Airport,La Junta,CL,-43.978111,-72.413352,small_airport
SCLK,Lago Colico Airport,Cunco,CL,-39.057499,-72.074165,small_airport
SCLL,Vallenar Airport,Vallenar,CL,-28.596399,-70.755997,medium_airport
SCLM,Las Mercedes Airport,San Javier,CL,-35.5,-71.880836,small_airport
SCLN,Municipal de Linares Airport,Linares,CL,-35.861698,-71.548599,small_airport
SCLO,Leones Airport,Chile Chico,CL,-46.765556,-72.818336,small_airport
SCLP,Los Petiles Airport,Molina,CL,-35.21555709838867,-71.10861206054688,small_airport
SCLQ,Diego Portales Airport,La Ligua,CL,-32.452499,-71.258888,small_airport
SCLR,Los Alerces Airport,Chaiten,CL,-42.780893,-72.64524,small_airport
SCLS,Esperanza Airport,Lautaro,CL,-38.548889,-72.145836,small_airport
SCLT,Topocalma Airport,Litueche,CL,-34.112222,-71.938056,small_airport
SCLU,La Laguna Airport,Marchigue,CL,-34.352501,-71.663887,small_airport
SCLV,La Viña Airport,Guangali,CL,-32.138054,-71.398056,small_airport
SCLY,La Playa Airport,Arauco,CL,-37.216389,-73.233055,small_airport
SCMA,Puerto Marín Balmaceda Airport,Puerto Marin Balmaceda,CL,-43.787633,-72.950994,small_airport
SCME,Los Cuatro Diablos Airport,Melipilla,CL,-33.676109,-71.143333,small_airport
SCMF,Malloco Airport,Villarrica,CL,-39.255833,-72.34333,small_airport
SCMG,Santa María de Mingre Airport,San Javier,CL,-35.570557,-72.003891,small_airport
SCMH,La Esperanza Airport,Marchigue,CL,-34.287224,-71.558334,small_airport
SCMI,Los Tricahues Airport,Mialqui,CL,-30.737499,-70.859726,small_airport
SCMK,Melinka Airport,Melinka,CL,-43.895,-73.738892,small_airport
SCML,Melipeuco Airport,Melipeuco,CL,-38.856111,-71.8125,small_airport
SCMO,Los Monos Airport,Molina,CL,-35.190277,-71.41861,small_airport
SCMP,Melipilla Airport,Melipilla,CL,-33.673889,-71.193611,small_airport
SCMR,Las Aguilas Oriente Airport,Rapel,CL,-34.169167,-71.531111,small_airport
SCMS,Las Moras Airport,Longavi,CL,-36.010278,-71.594444,small_airport
SCMU,Panilonco Airport,Pichilemu,CL,-34.281113,-71.946945,small_airport
SCMV,Viña San Pedro Airport,Molina,CL,-35.105835,-71.327774,small_airport
SCMY,Carolina Airport,Michilla,CL,-22.703611,-70.282501,small_airport
SCMZ,Marina de Rapel Airport,El Manzano,CL,-34.151669,-71.445831,small_airport
SCNA,Fundo La Caña Airport,Linares,CL,-35.976389,-71.597222,small_airport
SCND,Ñadis Airport,Ñadis,CL,-47.47072,-72.93013,small_airport
SCNH,Ainhoa Airport,Vilcún,CL,-38.683333,-72.243889,small_airport
SCNI,Santa Eugenia Airport,San Nicolas,CL,-36.437157,-72.15917,small_airport
SCNK,Los Pelambres Airport,Cuncumen,CL,-31.873056,-70.618332,small_airport
SCNL,Villa Cerro Castillo Airport,Villa Cerro Castillo,CL,-46.12999,-72.14587,small_airport
SCNM,Las Misiones Airport,Cañete,CL,-37.776112,-73.383614,small_airport
SCNO,Ñochaco Airport,Ñochaco,CL,-40.892868,-72.879997,small_airport
SCNP,Nueva Pintacura Airport,,CL,-31.7075,-71.24717,small_airport
SCNT,Lieutenant Julio Gallardo Airport,Puerto Natales,CL,-51.67067,-72.529078,medium_airport
SCNY,Yendegaia Airport,Navarino,CL,-54.830973,-68.834926,small_airport
SCOA,Estancia Los Loros Airport,Ovalle,CL,-30.789444,-71.618332,small_airport
SCOB,Tabalí Bajo Airport,Ovalle,CL,-30.643333,-71.401944,small_airport
SCOC,Las Araucarias Airport,Puerto Octay,CL,-40.991103,-72.661123,small_airport
SCOE,San Miguel Airport,Romeral,CL,-34.962223,-71.016388,small_airport
SCOH,Villa O'Higgins Airport,Villa O'Higgins,CL,-48.469212,-72.564316,small_airport
SCOI,Los Coipos Airport,Hualanne,CL,-34.912778,-71.660833,small_airport
SCOL,Refugio del Lago Airport,Puyehue,CL,-40.689445,-72.345558,small_airport
SCOM,Olmué Airport,Olmué,CL,-32.997093,-71.17169,small_airport
SCON,Quellón Airport,Quellon,CL,-43.1367,-73.635002,small_airport
SCOO,Melimoyu Airport,Cisnes,CL,-44.0975,-73.096944,small_airport
SCOP,Pilauco Airport,Osorno,CL,-40.553653,-73.130057,small_airport
SCOT,Santa Rosa de Tabalí Airport,Ovalle,CL,-30.6765,-71.401001,small_airport
SCOV,El Tuqui Airport,Ovalle,CL,-30.5592,-71.175598,small_airport
SCOY,Huayanay Airport,Ovalle,CL,-30.430555,-71.532219,small_airport
SCPA,Paranal Airport,Antofagasta,CL,-24.6394,-70.3489,small_airport
SCPB,Puelo Bajo Airport,Puelo Bajo,CL,-41.662224,-72.302223,small_airport
SCPC,Pucón Airport,Pucon,CL,-39.292801,-71.915901,small_airport
SCPE,San Pedro de Atacama Airport,San Pedro De Atacama,CL,-22.9217,-68.158401,small_airport
SCPF,Marcel Marchant Airport,Puerto Montt,CL,-41.455685,-72.918704,small_airport
SCPG,Municipal de Panguipulli Airport,Panguipulli,CL,-39.653301,-72.360298,small_airport
SCPH,Puyuhuapi Airport,Puyuhuapi,CL,-44.382948,-72.593631,small_airport
SCPI,Pullami Airport,Coihueco,CL,-36.586667,-71.807778,small_airport
SCPK,Puerto Cisnes Airport,Puerto Cisnes,CL,-44.759304,-72.697763,small_airport
SCPL,Calpulli Airport,Paillaco,CL,-40.128899,-72.661697,small_airport
SCPM,Pichilemu Airport,Pichilemu,CL,-34.394165,-72.019165,small_airport
SCPN,Pillán Airport,Chaiten,CL,-42.546112,-72.494164,small_airport
SCPO,Los Paltos Airport,Quinta Tilcoco,CL,-34.328056,-70.964165,small_airport
SCPP,Poco a Poco Airport,Mulchen,CL,-37.848888,-72.008331,small_airport
SCPQ,Mocopulli Airport,Dalcahue,CL,-42.340388,-73.715693,small_airport
SCPR,Corte Alto Airport,Purranque,CL,-40.941038,-73.168894,small_airport
SCPS,Perales Airport,Copiapo,CL,-27.351667404174805,-70.58944702148438,small_airport
SCPT,La Puerta Airport,Santa Cruz,CL,-34.613056,-71.375833,small_airport
SCPU,Peulla Airport,Peulla,CL,-41.057078,-72.013525,small_airport
SCPV,El Mirador Airport,Puerto Varas,CL,-41.3494,-72.946701,small_airport
SCPW,Peumo Airport,Peumo,CL,-34.40889,-71.168892,small_airport
SCPX,Punta Catalina Airport,Punta Catalina,CL,-52.555011,-68.749884,small_airport
SCPY,Cerro Castillo Airport,Cerro Castillo,CL,-51.260222,-72.336836,small_airport
SCPZ,Patriot Hills Airport,Patriot Hills Base Camp,AQ,-80.3142,-81.39478,small_airport
SCQC,La Colmena Airport,Quino,CL,-38.333057,-72.586945,small_airport
SCQE,Quenac Airport,Isla Quenac,CL,-42.467224,-73.335831,small_airport
SCQI,Icalma Airport,Lonquimay,CL,-38.733339,-71.218067,small_airport
SCQK,Lequecahue Airport,Tirua,CL,-38.362655,-73.48978,small_airport
SCQL,El Boco Airport,Quillota,CL,-32.851112,-71.246391,small_airport
SCQM,Las Quemas Airport,Osorno,CL,-40.638332,-73.127792,small_airport
SCQO,Quitralco Airport,Aysén,CL,-45.580556,-73.225556,small_airport
SCQP,La Araucanía Airport,Temuco,CL,-38.9259,-72.6515,medium_airport
SCQR,Los Morros Airport,Cobquecura,CL,-36.122624,-72.804916,small_airport
SCQT,LasTacas Airport,Quebrada Las Tacas,CL,-30.096399,-71.364098,small_airport
SCQW,Quemchi Airport,Quemchi,CL,-42.152779,-73.516945,small_airport
SCQX,Queilén Airport,Queilen,CL,-42.893055,-73.476387,small_airport
SCQY,Villa Portales Airport,Lonquimay,CL,-38.449902,-71.354797,small_airport
SCRA,Chañaral Airport,Chañaral,CL,-26.3325,-70.6073,medium_airport
SCRB,Río Bravo Airport,Tortel,CL,-47.990466,-73.142261,small_airport
SCRC,Villa Tapera Airport,Rio Cisnes,CL,-44.626389,-71.638885,small_airport
SCRD,Rodelillo Airport,Viña Del Mar,CL,-33.0681,-71.557503,small_airport
SCRE,Estancia Río Cisnes Airport,Rio Cisnes,CL,-44.5,-71.321663,small_airport
SCRF,Laguna San Rafael Airport,Laguna San Rafael,CL,-46.638889,-73.849998,small_airport
SCRG,La Independencia Airport,Rancagua,CL,-34.173698,-70.775703,medium_airport
SCRH,Reñihúe Airport,Reñihue,CL,-42.585556,-72.494446,small_airport
SCRI,Río Frío Airport,Cochamó,CL,-41.742523,-71.909854,small_airport
SCRL,La Estrella Airport,Rapel,CL,-34.201111,-71.481667,small_airport
SCRM,Teniente Rodolfo Marsh Martin Airport,Villa Las Estrellas,AQ,-62.191026,-58.98669,small_airport
SCRN,Río Negro Airport,Río Negro,CL,-41.962223,-72.453888,small_airport
SCRO,Santa Bárbara Airport,Romeral,CL,-34.958889,-71.182777,small_airport
SCRP,Rapelhuapi Airport,Rapel,CL,-34.105801,-71.512802,small_airport
SCRQ,Rucañanco Airport,Rio Bueno,CL,-40.5219,-72.772797,small_airport
SCRR,Purrahuín Airport,Rio Bueno,CL,-40.365278,-72.776667,small_airport
SCRS,El Rosario Airport,Cartagena,CL,-33.488889,-71.405556,small_airport
SCRT,El Almendro Airport,Retiro,CL,-35.960556,-71.793335,small_airport
SCRU,Río Murta Airport,Rio Murta,CL,-46.455673,-72.676653,small_airport
SCRV,La Verónica Airport,Vilcún,CL,-38.611389,-72.128889,small_airport
SCRW,Rucalonco Airport,Paredones,CL,-34.548611,-72.04528,small_airport
SCRZ,El Carrizal Airport,Marchigue,CL,-34.443333,-71.706111,small_airport
SCSA,Alberto Santos Dumont Airport,Til Til,CL,-33.02861,-70.879997,small_airport
SCSB,Franco Bianco Airport,Cerro Sombrero,CL,-52.736698,-69.333603,small_airport
SCSD,San Fernando Airport,San Fernando,CL,-34.5658,-70.9683,small_airport
SCSE,La Florida Airport,La Serena-Coquimbo,CL,-29.916201,-71.199501,medium_airport
SCSF,Víctor Lafón Airport,San Felipe,CL,-32.7458,-70.705002,small_airport
SCSG,San Gerónimo Airport,Algarrobo,CL,-33.3532981873,-71.6260986328,small_airport
SCSH,El Budi Airport,Teodoro Schmidt,CL,-39.062778,-73.169998,small_airport
SCSI,El Salar Airport,Salar De Atacama,CL,-23.648899,-68.305,small_airport
SCSJ,San Javier Airport,San Javier,CL,-35.629723,-71.699722,small_airport
SCSK,Colorado Airport,San Clemente,CL,-35.663055,-71.303612,small_airport
SCSM,Minsal Airport,Salar De Atacama,CL,-23.585278,-68.382774,small_airport
SCSN,Santo Domingo Airport,Santo Domingo,CL,-33.656399,-71.614403,small_airport
SCSO,Costa del Sol Airport,Lago Rapel,CL,-34.120834,-71.527222,small_airport
SCSP,El Sobrante Airport,Petorca,CL,-32.223611,-70.8,small_airport
SCSQ,Quilpe Airport,San Pablo,CL,-40.34111,-73.317223,small_airport
SCSR,Segundo Corral Alto Airport,Segundo Corral,CL,-42.083332,-71.863892,small_airport
SCSS,San Sebastián Airport,Porvenir,CL,-53.316205,-68.657301,small_airport
SCST,Gamboa Airport,Castro,CL,-42.490299,-73.772797,small_airport
SCSU,Santa Lucía Airport,Freire,CL,-38.919167,-72.366669,small_airport
SCSV,Viñasutil Airport,Peralillo,CL,-34.448891,-71.385834,small_airport
SCSZ,Puerto Sanchéz Airport,Puerto Sanchez,CL,-46.592434,-72.585932,small_airport
SCTA,Santa Luisa Airport,Santa Barbara,CL,-37.743889,-71.71,small_airport
SCTB,Eulogio Sánchez Airport,Santiago,CL,-33.456299,-70.5467,small_airport
SCTC,Maquehue Airport,Temuco,CL,-38.766799926758,-72.637100219727,medium_airport
SCTE,El Tepual Airport,Puerto Montt,CL,-41.438899993896484,-73.09400177001953,medium_airport
SCTG,Tongoy Airport,Tongoy,CL,-30.266388,-71.483612,small_airport
SCTH,Tres Chorrillos Airport,San Gregorio,CL,-52.525278,-70.723889,small_airport
SCTL,Panguilemo Airport,Talca,CL,-35.3778,-71.6017,medium_airport
SCTM,La Montaña Airport,Curico,CL,-34.9689,-70.9333,small_airport
SCTN,Nuevo Chaitén Airport,Chaitén,CL,-42.781943,-72.834999,medium_airport
SCTO,Victoria Airport,Victoria,CL,-38.245602,-72.348602,medium_airport
SCTP,Río Pascua Airport,Tortel,CL,-48.22903,-73.299127,small_airport
SCTQ,Tres Quebradas Airport,Alto Del Carmen,CL,-29.26,-70.087,small_airport
SCTR,Traiguén Airport,Traiguen,CL,-38.271389,-72.662498,small_airport
SCTS,Santa Teresa del Almendral Airport,Melipilla,CL,-33.575554,-71.260834,small_airport
SCTT,Las Breas Airport,Taltal,CL,-25.564301,-70.3759,medium_airport
SCTU,Litueche Airport,Litueche,CL,-34.110554,-71.715836,small_airport
SCTW,El Tapihue Airport,Casablanca,CL,-33.320278,-71.336113,small_airport
SCUI,Pumalín Airport,Chaiten,CL,-42.701107,-72.83428,small_airport
SCUL,El Litral Airport,Bulnes,CL,-36.796764,-72.417288,small_airport
SCUM,La Obra Airport,Cumpeo,CL,-35.300556,-71.330276,small_airport
SCUN,Uni Frutti Airport,Teno,CL,-34.813057,-71.046112,small_airport
SCUP,Lontuecito Airport,Cumpeo,CL,-35.282223,-71.236389,small_airport
SCUR,Rucamalen Airport,Bulnes,CL,-36.811943,-72.167221,small_airport
SCUT,Verfrut Sur Airport,Longavi,CL,-36.212502,-71.544441,small_airport
SCUU,El Peral Airport,,CL,-31.653369,-71.243344,small_airport
SCUZ,Aerosanta Cruz Airport,Santa Cruz,CL,-34.649166,-71.386108,small_airport
SCVA,Viñamar Airport,Casablanca,CL,-33.356945,-71.354164,small_airport
SCVB,Hospital Villa Baviera Airport,Parral,CL,-36.400276,-71.563332,small_airport
SCVC,El Indio Airport,Vicuña,CL,-29.834444,-70.046112,small_airport
SCVD,Pichoy Airport,Valdivia,CL,-39.6500015259,-73.0860977173,medium_airport
SCVE,Lago Verde Airport,Lago Verde,CL,-44.270832,-71.916664,small_airport
SCVF,Verfrut Airport,San Pedro,CL,-34.007221,-71.391945,small_airport
SCVG,El Vergel Airport,Riñihue,CL,-39.829399,-72.488297,small_airport
SCVH,La Victoria de Chacabuco Airport,Santiago,CL,-33.050835,-70.708885,small_airport
SCVI,Villarrica Airport,Villarrica,CL,-39.316672,-72.228696,small_airport
SCVJ,Paredes Viejas Airport,Marchigue,CL,-34.395832,-71.54528,small_airport
SCVK,El Alamo Airport,Vichuquen,CL,-34.847778,-72.022224,small_airport
SCVL,Las Marías Airport,Valdivia,CL,-39.7969017029,-73.24169921880001,small_airport
SCVM,Viña del Mar Airport,Viña del Mar,CL,-32.9496,-71.4786,medium_airport
SCVN,Huancara Airport,Vicuña,CL,-30.032615,-70.742083,small_airport
SCVO,María Ester Airport,Victoria,CL,-38.231945,-72.48333,small_airport
SCVQ,Cuatro Pantanos Airport,Vichuquen,CL,-34.837223,-72.065002,small_airport
SCVS,Lago Vargas Airport,Cochrane,CL,-47.679513,-73.071039,small_airport
SCVT,Viña Tarapacá Airport,Isla De Maipo,CL,-33.766109,-70.923889,small_airport
SCVU,Agromanzún Airport,Vilcun,CL,-38.695835,-72.340553,small_airport
SCVV,Los Maitenes de Villa Vieja Airport,La Union,CL,-40.317423,-72.980365,small_airport
SCVY,Malla Airport,Vilcun,CL,-38.691387,-72.285553,small_airport
SCVZ,Vina Santa Cruz Airport,,CL,-34.698674,-71.563258,small_airport
SCXA,Alupenhue Airport,Molina,CL,-35.239445,-71.070831,small_airport
SCXB,Las Brujas Airport,Salamanca,CL,-31.786667,-71.011108,small_airport
SCXR,Las Bandurrias Airport,Lago Ranco,CL,-40.32,-72.224998,small_airport
SCYB,Trilahue Airport,Yumbel,CL,-37.117222,-72.41111,small_airport
SCYC,La Capilla Airport,Puyehue,CL,-40.627777,-72.762222,small_airport
SCYL,Licán Airport,Puyehue,CL,-40.641399,-72.411102,small_airport
SCYO,Poyo Airport,El Chaiten,CL,-42.226667,-72.693611,small_airport
SCYR,Los Maitenes Airport,Retiro,CL,-36.031666,-71.741112,small_airport
SCYU,Cuyumaique Airport,Purranque,CL,-40.940556,-73.011667,small_airport
SCZB,Pozo Brujo Airport,La Unión,CL,-40.205278,-72.568056,small_airport
SCZC,Casas Viejas Airport,Zapallar,CL,-32.595276,-71.347221,small_airport
SCZE,Estero Seco Airport,Pirque,CL,-33.744999,-70.549446,small_airport
SCZR,Los Zorrillos de Tonlemu,Curepto,CL,-35.096246,-71.732719,small_airport
SDAA,Araras Airport,Araras,BR,-22.338227,-47.357898,small_airport
SDAD,Everaldo Moras Barreto Airport,Adamantina,BR,-21.696275,-51.097509,small_airport
SDAE,São Pedro Airport,São Pedro,BR,-22.583127,-47.896111,small_airport
SDAF,Fazenda Palmeiras Airport,Analândia,BR,-22.1567,-47.719299,small_airport
SDAG,Angra dos Reis Airport,Angra dos Reis,BR,-22.9753,-44.307098,small_airport
SDAI,Americana Airport,Americana,BR,-22.755917,-47.269408,small_airport
SDAJ,Fazenda Recanto Airport,Jateí,BR,-22.591303,-54.063315,small_airport
SDAM,Estadual de Campos dos Amarais - Prefeito Francisco Amaral Airport,Campinas,BR,-22.859866,-47.107573,small_airport
